ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Transcriptions,AlternativeValues
Spanish-1-620-1,,Spanish,1-620,oscuridad; tinieblas,oscuridad,o s k u ɾ i ð a ð,,,,false,^oscuridad$,Spanish,,
Spanish-1-620-2,,Spanish,1-620,oscuridad; tinieblas,tinieblas,t i n j e β l a s,,,,false,^tinieblas$,Spanish,,
Spanish-1-630-1,,Spanish,1-630,sombra,sombra,s o m b ɾ a,,,,false,^sombra$,Spanish,,
Spanish-1-640-1,,Spanish,1-640,rocío,rocío,r o θ i o,,,,false,^rocío$,Spanish,,
Spanish-1-710-1,,Spanish,1-710,aire,aire,a i ɾ e,,,,false,^aire$,Spanish,,
Spanish-1-720-1,,Spanish,1-720,viento,viento,b j e n t o,,,,false,^viento$,Spanish,,
Spanish-1-730-1,,Spanish,1-730,nube,nube,n u β e,,,,false,^nube$,Spanish,,
Spanish-1-740-1,,Spanish,1-740,neblina; niebla,neblina,n e β l i n a,,,,false,^neblina$,Spanish,,
Spanish-1-740-2,,Spanish,1-740,neblina; niebla,niebla,n j e β l a,,,,false,^niebla$,Spanish,,
Spanish-1-750-1,,Spanish,1-750,lluvia,lluvia,ʎ u β j a,,,,false,^lluvia$,Spanish,,
Spanish-1-760-1,,Spanish,1-760,nieve,nieve,n j e β e,,,,false,^nieve$,Spanish,,
Spanish-1-770-1,,Spanish,1-770,hielo,hielo,ɟ ʝ e l o,,,,false,^hielo$,Spanish,,
Spanish-1-780-1,,Spanish,1-780,tiempo,tiempo,t j e m p o,,,,false,^tiempo$,Spanish,,
Spanish-1-810-1,,Spanish,1-810,fuego,fuego,f w e ɣ o,,,,false,^fuego$,Spanish,,
Spanish-1-820-1,,Spanish,1-820,llama,llama,ʎ a m a,,,,false,^llama$,Spanish,,
Spanish-1-830-1,,Spanish,1-830,humo,humo,u m o,,,,false,^humo$,Spanish,,
Spanish-1-840-1,,Spanish,1-840,cenizas,cenizas,θ e n i θ a s,,,,false,^cenizas$,Spanish,,
Spanish-1-841-1,,Spanish,1-841,brasas,brasas,b ɾ a s a s,,,,false,^brasas$,Spanish,,
Spanish-1-851-1,,Spanish,1-851,"quemar, quemarse",quemar,k e m a ɾ,,,,false,^quemar$,Spanish,,
Spanish-1-851-2,,Spanish,1-851,"quemar, quemarse",quemarse,k e m a ɾ s e,,,,false,^quemarse$,Spanish,,
Spanish-1-852-1,,Spanish,1-852,arder,arder,a ɾ ð ɛ ɾ,,,,false,^arder$,Spanish,,
Spanish-1-860-1,,Spanish,1-860,encender,encender,e n θ e n d ɛ ɾ,,,,false,^encender$,Spanish,,
Spanish-1-861-1,,Spanish,1-861,apagar; extinguir,apagar,a p a ɣ a ɾ,,,,false,^apagar$,Spanish,,
Spanish-1-861-2,,Spanish,1-861,apagar; extinguir,extinguir,ɛ s t i n g i ɾ,,,,false,^extinguir$,Spanish,,
Spanish-1-870-1,,Spanish,1-870,fósforo; cerilla,fósforo,f o s f o ɾ o,,,,false,^fósforo$,Spanish,,
Spanish-1-870-2,,Spanish,1-870,fósforo; cerilla,cerilla,θ ɛ ɾ i ʎ a,,,,false,^cerilla$,Spanish,,
Spanish-1-880-1,,Spanish,1-880,leɲa,leɲa,l e ɲ a,,,,false,^leɲa$,Spanish,,
Spanish-1-890-1,,Spanish,1-890,carbón,carbón,k a ɾ β o n,,,,false,^carbón$,Spanish,,
Spanish-2-100-1,,Spanish,2-100,persona,persona,p ɛ ɾ s o n a,,,,false,^persona$,Spanish,,
Spanish-2-210-1,,Spanish,2-210,hombre,hombre,o m b ɾ e,,,,false,^hombre$,Spanish,,
Spanish-2-220-1,,Spanish,2-220,mujer,mujer,m u x ɛ ɾ,,,,false,^mujer$,Spanish,,
Spanish-2-230-1,,Spanish,2-230,varón; macho,varón,b a ɾ o n,,,,false,^varón$,Spanish,,
Spanish-2-230-2,,Spanish,2-230,varón; macho,macho,m a tʃ o,,,,false,^macho$,Spanish,,
Spanish-2-240-1,,Spanish,2-240,hembra,hembra,e m b ɾ a,,,,false,^hembra$,Spanish,,
Spanish-2-250-1,,Spanish,2-250,muchacho,muchacho,m u tʃ a tʃ o,,,,false,^muchacho$,Spanish,,
Spanish-2-251-1,,Spanish,2-251,el joven,el_joven,ɛ l + x o β e n,,,,false,^el_joven$,Spanish,,
Spanish-2-260-1,,Spanish,2-260,muchacha,muchacha,m u tʃ a tʃ a,,,,false,^muchacha$,Spanish,,
Spanish-2-261-1,,Spanish,2-261,la joven,la_joven,l a + x o β e n,,,,false,^la_joven$,Spanish,,
Spanish-2-270-1,,Spanish,2-270,niɲo,niɲo,n i ɲ o,,,,false,^niɲo$,Spanish,,
Spanish-2-280-1,,Spanish,2-280,niɲo; bebé; nene,niɲo,n i ɲ o,,,,false,^niɲo$,Spanish,,
Spanish-2-280-2,,Spanish,2-280,niɲo; bebé; nene,bebé,b e β e,,,,false,^bebé$,Spanish,,
Spanish-2-280-3,,Spanish,2-280,niɲo; bebé; nene,nene,n e n e,,,,false,^nene$,Spanish,,
Spanish-2-310-1,,Spanish,2-310,marido; esposo,marido,m a ɾ i ð o,,,,false,^marido$,Spanish,,
Spanish-2-310-2,,Spanish,2-310,marido; esposo,esposo,ɛ s p o s o,,,,false,^esposo$,Spanish,,
Spanish-2-320-1,,Spanish,2-320,esposa,esposa,ɛ s p o s a,,,,false,^esposa$,Spanish,,
Spanish-2-330-1,,Spanish,2-330,casarse,casarse,k a s a ɾ s e,,,,false,^casarse$,Spanish,,
Spanish-2-340-1,,Spanish,2-340,casamiento; boda,casamiento,k a s a m j e n t o,,,,false,^casamiento$,Spanish,,
Spanish-2-340-2,,Spanish,2-340,casamiento; boda,boda,b o ð a,,,,false,^boda$,Spanish,,
Spanish-2-341-1,,Spanish,2-341,divorcio,divorcio,d i β o ɾ θ j o,,,,false,^divorcio$,Spanish,,
Spanish-2-350-1,,Spanish,2-350,padre,padre,p a ð ɾ e,,,,false,^padre$,Spanish,,
Spanish-2-360-1,,Spanish,2-360,madre,madre,m a ð ɾ e,,,,false,^madre$,Spanish,,
Spanish-2-370-1,,Spanish,2-370,padres,padres,p a ð ɾ e s,,,,false,^padres$,Spanish,,
Spanish-2-380-1,,Spanish,2-380,hombre casado,hombre_casado,o m b ɾ e + k a s a ð o,,,,false,^hombre_casado$,Spanish,,
Spanish-2-390-1,,Spanish,2-390,mujer casada,mujer_casada,m u x ɛ ɾ + k a s a ð a,,,,false,^mujer_casada$,Spanish,,
Spanish-2-410-1,,Spanish,2-410,hijo,hijo,i x o,,,,false,^hijo$,Spanish,,
Spanish-2-420-1,,Spanish,2-420,hija,hija,i x a,,,,false,^hija$,Spanish,,
Spanish-2-430-1,,Spanish,2-430,"hijo, hija",hijo,i x o,,,,false,^hijo$,Spanish,,
Spanish-2-430-2,,Spanish,2-430,"hijo, hija",hija,i x a,,,,false,^hija$,Spanish,,
Spanish-2-440-1,,Spanish,2-440,hermano,hermano,ɛ ɾ m a n o,,,,false,^hermano$,Spanish,,
Spanish-2-444-1,,Spanish,2-444,hermano mayor,hermano_mayor,ɛ ɾ m a n o + m a ʝ o ɾ,,,,false,^hermano_mayor$,Spanish,,
Spanish-2-445-1,,Spanish,2-445,hermano menor,hermano_menor,ɛ ɾ m a n o + m e n o ɾ,,,,false,^hermano_menor$,Spanish,,
Spanish-2-450-1,,Spanish,2-450,hermana,hermana,ɛ ɾ m a n a,,,,false,^hermana$,Spanish,,
Spanish-2-454-1,,Spanish,2-454,hermana mayor,hermana_mayor,ɛ ɾ m a n a + m a ʝ o ɾ,,,,false,^hermana_mayor$,Spanish,,
Spanish-2-455-1,,Spanish,2-455,hermana menor,hermana_menor,ɛ ɾ m a n a + m e n o ɾ,,,,false,^hermana_menor$,Spanish,,
Spanish-2-456-1,,Spanish,2-456,hermano/ hermana,hermano,ɛ ɾ m a n o,,,,false,^hermano$,Spanish,,
Spanish-2-456-2,,Spanish,2-456,hermano/ hermana,hermana,ɛ ɾ m a n a,,,,false,^hermana$,Spanish,,
Spanish-2-458-1,,Spanish,2-458,gemelos; mellizo,gemelos,x e m e l o s,,,,false,^gemelos$,Spanish,,
Spanish-2-458-2,,Spanish,2-458,gemelos; mellizo,mellizo,m e ʎ i θ o,,,,false,^mellizo$,Spanish,,
Spanish-2-460-1,,Spanish,2-460,abuelo,abuelo,a β w e l o,,,,false,^abuelo$,Spanish,,
Spanish-2-461-1,,Spanish,2-461,anciano; hombre viejo,anciano,a n θ j a n o,,,,false,^anciano$,Spanish,,
Spanish-2-461-2,,Spanish,2-461,anciano; hombre viejo,hombre_viejo,o m b ɾ e + β j e x o,,,,false,^hombre_viejo$,Spanish,,
Spanish-2-470-1,,Spanish,2-470,abuela,abuela,a β w e l a,,,,false,^abuela$,Spanish,,
Spanish-2-471-1,,Spanish,2-471,anciana; mujer vieja,anciana,a n θ j a n a,,,,false,^anciana$,Spanish,,
Spanish-2-471-2,,Spanish,2-471,anciana; mujer vieja,mujer_vieja,m u x ɛ ɾ + β j e x a,,,,false,^mujer_vieja$,Spanish,,
Spanish-2-480-1,,Spanish,2-480,nieto,nieto,n j ɛ t o,,,,false,^nieto$,Spanish,,
Spanish-2-490-1,,Spanish,2-490,nieta,nieta,n j ɛ t a,,,,false,^nieta$,Spanish,,
Spanish-2-510-1,,Spanish,2-510,tío,tío,t i o,,,,false,^tío$,Spanish,,
Spanish-2-511-1,,Spanish,2-511,hermano de la madre,hermano_de_la_madre,ɛ ɾ m a n o + ð e + l a + m a ð ɾ e,,,,false,^hermano_de_la_madre$,Spanish,,
Spanish-2-512-1,,Spanish,2-512,hermano del padre,hermano_del_padre,ɛ ɾ m a n o + ð ɛ l + p a ð ɾ e,,,,false,^hermano_del_padre$,Spanish,,
Spanish-2-520-1,,Spanish,2-520,tía,tía,t i a,,,,false,^tía$,Spanish,,
Spanish-2-521-1,,Spanish,2-521,hermana de la madre,hermana_de_la_madre,ɛ ɾ m a n a + ð e + l a + m a ð ɾ e,,,,false,^hermana_de_la_madre$,Spanish,,
Spanish-2-522-1,,Spanish,2-522,hermana del padre,hermana_del_padre,ɛ ɾ m a n a + ð ɛ l + p a ð ɾ e,,,,false,^hermana_del_padre$,Spanish,,
Spanish-2-530-1,,Spanish,2-530,sobrino,sobrino,s o β ɾ i n o,,,,false,^sobrino$,Spanish,,
Spanish-2-540-1,,Spanish,2-540,sobrina,sobrina,s o β ɾ i n a,,,,false,^sobrina$,Spanish,,
Spanish-2-550-1,,Spanish,2-550,primo/ prima,primo,p ɾ i m o,,,,false,^primo$,Spanish,,
Spanish-2-550-2,,Spanish,2-550,primo/ prima,prima,p ɾ i m a,,,,false,^prima$,Spanish,,
Spanish-2-560-1,,Spanish,2-560,antepasados,antepasados,a n t e p a s a ð o s,,,,false,^antepasados$,Spanish,,
Spanish-2-570-1,,Spanish,2-570,descendientes,descendientes,d e s e n d j e n t e s,,,,false,^descendientes$,Spanish,,
Spanish-2-610-1,,Spanish,2-610,suegro,suegro,s w e ɣ ɾ o,,,,false,^suegro$,Spanish,,
Spanish-2-611-1,,Spanish,2-611,suegro,suegro,s w e ɣ ɾ o,,,,false,^suegro$,Spanish,,
Spanish-2-620-1,,Spanish,2-620,suegra,suegra,s w e ɣ ɾ a,,,,false,^suegra$,Spanish,,
Spanish-2-621-1,,Spanish,2-621,suegra,suegra,s w e ɣ ɾ a,,,,false,^suegra$,Spanish,,
Spanish-2-630-1,,Spanish,2-630,yerno,yerno,ɟ ʝ ɛ ɾ n o,,,,false,^yerno$,Spanish,,
Spanish-2-631-1,,Spanish,2-631,yerno,yerno,ɟ ʝ ɛ ɾ n o,,,,false,^yerno$,Spanish,,
Spanish-2-640-1,,Spanish,2-640,nuera,nuera,n w ɛ ɾ a,,,,false,^nuera$,Spanish,,
Spanish-2-641-1,,Spanish,2-641,nuera,nuera,n w ɛ ɾ a,,,,false,^nuera$,Spanish,,
Spanish-2-710-1,,Spanish,2-710,padrastro,padrastro,p a ð ɾ a s t ɾ o,,,,false,^padrastro$,Spanish,,
Spanish-2-720-1,,Spanish,2-720,madrastra,madrastra,m a ð ɾ a s t ɾ a,,,,false,^madrastra$,Spanish,,
Spanish-2-730-1,,Spanish,2-730,hijastro; entenado,hijastro,i x a s t ɾ o,,,,false,^hijastro$,Spanish,,
Spanish-2-730-2,,Spanish,2-730,hijastro; entenado,entenado,e n t e n a ð o,,,,false,^entenado$,Spanish,,
Spanish-2-740-1,,Spanish,2-740,hijastra; entenada,hijastra,i x a s t ɾ a,,,,false,^hijastra$,Spanish,,
Spanish-2-740-2,,Spanish,2-740,hijastra; entenada,entenada,e n t e n a ð a,,,,false,^entenada$,Spanish,,
Spanish-2-750-1,,Spanish,2-750,huérfano/ huérfana,huérfano,w ɛ ɾ f a n o,,,,false,^huérfano$,Spanish,,
Spanish-2-750-2,,Spanish,2-750,huérfano/ huérfana,huérfana,w ɛ ɾ f a n a,,,,false,^huérfana$,Spanish,,
Spanish-2-760-1,,Spanish,2-760,viuda,viuda,b j u ð a,,,,false,^viuda$,Spanish,,
Spanish-2-770-1,,Spanish,2-770,viudo,viudo,b j u ð o,,,,false,^viudo$,Spanish,,
Spanish-2-810-1,,Spanish,2-810,"parientes, parentela",parientes,p a ɾ j e n t e s,,,,false,^parientes$,Spanish,,
Spanish-2-810-2,,Spanish,2-810,"parientes, parentela",parentela,p a ɾ e n t e l a,,,,false,^parentela$,Spanish,,
Spanish-2-820-1,,Spanish,2-820,familia,familia,f a m i l j a,,,,false,^familia$,Spanish,,
Spanish-2-910-1,,Spanish,2-910,yo,yo,ɟ ʝ o,,,,false,^yo$,Spanish,,
Spanish-2-920-1,,Spanish,2-920,"tú, usted",tú,t u,,,,false,^tú$,Spanish,,
Spanish-2-920-2,,Spanish,2-920,"tú, usted",usted,u s t ɛ ð,,,,false,^usted$,Spanish,,
Spanish-2-930-1,,Spanish,2-930,él/ ella/ ello,él,ɛ l,,,,false,^él$,Spanish,,
Spanish-2-930-2,,Spanish,2-930,él/ ella/ ello,ella,e ʎ a,,,,false,^ella$,Spanish,,
Spanish-2-930-3,,Spanish,2-930,él/ ella/ ello,ello,e ʎ o,,,,false,^ello$,Spanish,,
Spanish-2-940-1,,Spanish,2-940,nosotros/ nosotras,nosotros,n o s o t ɾ o s,,,,false,^nosotros$,Spanish,,
Spanish-2-940-2,,Spanish,2-940,nosotros/ nosotras,nosotras,n o s o t ɾ a s,,,,false,^nosotras$,Spanish,,
Spanish-2-941-1,,Spanish,2-941,nosotros/ nosotras,nosotros,n o s o t ɾ o s,,,,false,^nosotros$,Spanish,,
Spanish-2-941-2,,Spanish,2-941,nosotros/ nosotras,nosotras,n o s o t ɾ a s,,,,false,^nosotras$,Spanish,,
Spanish-2-942-1,,Spanish,2-942,nosotros/ nosotras,nosotros,n o s o t ɾ o s,,,,false,^nosotros$,Spanish,,
Spanish-2-942-2,,Spanish,2-942,nosotros/ nosotras,nosotras,n o s o t ɾ a s,,,,false,^nosotras$,Spanish,,
Spanish-2-950-1,,Spanish,2-950,ustedes,ustedes,u s t e ð e s,,,,false,^ustedes$,Spanish,,
Spanish-2-960-1,,Spanish,2-960,"ellos, ellas",ellos,e ʎ o s,,,,false,^ellos$,Spanish,,
Spanish-2-960-2,,Spanish,2-960,"ellos, ellas",ellas,e ʎ a s,,,,false,^ellas$,Spanish,,
Spanish-3-110-1,,Spanish,3-110,animal,animal,a n i m a l,,,,false,^animal$,Spanish,,
Spanish-3-120-1,,Spanish,3-120,masculino; macho,masculino,m a s k u l i n o,,,,false,^masculino$,Spanish,,
Spanish-3-120-2,,Spanish,3-120,masculino; macho,macho,m a tʃ o,,,,false,^macho$,Spanish,,
Spanish-3-130-1,,Spanish,3-130,femenino; hembra,femenino,f e m e n i n o,,,,false,^femenino$,Spanish,,
Spanish-3-130-2,,Spanish,3-130,femenino; hembra,hembra,e m b ɾ a,,,,false,^hembra$,Spanish,,
Spanish-3-150-1,,Spanish,3-150,ganado,ganado,g a n a ð o,,,,false,^ganado$,Spanish,,
Spanish-3-160-1,,Spanish,3-160,pradera; potrero,pradera,p ɾ a ð ɛ ɾ a,,,,false,^pradera$,Spanish,,
Spanish-3-160-2,,Spanish,3-160,pradera; potrero,potrero,p o t ɾ ɛ ɾ o,,,,false,^potrero$,Spanish,,
Spanish-3-180-1,,Spanish,3-180,pastor; vaquero,pastor,p a s t o ɾ,,,,false,^pastor$,Spanish,,
Spanish-3-180-2,,Spanish,3-180,pastor; vaquero,vaquero,b a k ɛ ɾ o,,,,false,^vaquero$,Spanish,,
Spanish-3-190-1,,Spanish,3-190,establo,establo,ɛ s t a β l o,,,,false,^establo$,Spanish,,
Spanish-3-200-1,,Spanish,3-200,ganado,ganado,g a n a ð o,,,,false,^ganado$,Spanish,,
Spanish-3-210-1,,Spanish,3-210,toro,toro,t o ɾ o,,,,false,^toro$,Spanish,,
Spanish-3-220-1,,Spanish,3-220,buey,buey,b w e i,,,,false,^buey$,Spanish,,
Spanish-3-230-1,,Spanish,3-230,vaca,vaca,b a k a,,,,false,^vaca$,Spanish,,
Spanish-3-240-1,,Spanish,3-240,becerro; ternero,becerro,b e θ ɛ r o,,,,false,^becerro$,Spanish,,
Spanish-3-240-2,,Spanish,3-240,becerro; ternero,ternero,t ɛ ɾ n ɛ ɾ o,,,,false,^ternero$,Spanish,,
Spanish-3-250-1,,Spanish,3-250,oveja,oveja,o β e x a,,,,false,^oveja$,Spanish,,
Spanish-3-260-1,,Spanish,3-260,carnero; morueco,carnero,k a ɾ n ɛ ɾ o,,,,false,^carnero$,Spanish,,
Spanish-3-260-2,,Spanish,3-260,carnero; morueco,morueco,m o ɾ w e k o,,,,false,^morueco$,Spanish,,
Spanish-3-280-1,,Spanish,3-280,oveja,oveja,o β e x a,,,,false,^oveja$,Spanish,,
Spanish-3-290-1,,Spanish,3-290,borrego; cordero,borrego,b o r e ɣ o,,,,false,^borrego$,Spanish,,
Spanish-3-290-2,,Spanish,3-290,borrego; cordero,cordero,k o ɾ ð ɛ ɾ o,,,,false,^cordero$,Spanish,,
Spanish-3-320-1,,Spanish,3-320,jabalí,jabalí,x a β a l i,,,,false,^jabalí$,Spanish,,
Spanish-3-340-1,,Spanish,3-340,puerca; cochina; cerda,puerca,p w ɛ ɾ k a,,,,false,^puerca$,Spanish,,
Spanish-3-340-2,,Spanish,3-340,puerca; cochina; cerda,cochina,k o tʃ i n a,,,,false,^cochina$,Spanish,,
Spanish-3-340-3,,Spanish,3-340,puerca; cochina; cerda,cerda,θ ɛ ɾ ð a,,,,false,^cerda$,Spanish,,
Spanish-3-350-1,,Spanish,3-350,cerdo; puerco; chancho,cerdo,θ ɛ ɾ ð o,,,,false,^cerdo$,Spanish,,
Spanish-3-350-2,,Spanish,3-350,cerdo; puerco; chancho,puerco,p w ɛ ɾ k o,,,,false,^puerco$,Spanish,,
Spanish-3-350-3,,Spanish,3-350,cerdo; puerco; chancho,chancho,tʃ a n tʃ o,,,,false,^chancho$,Spanish,,
Spanish-3-360-1,,Spanish,3-360,cabra,cabra,k a β ɾ a,,,,false,^cabra$,Spanish,,
Spanish-3-370-1,,Spanish,3-370,chivo; macho cabrío,chivo,tʃ i β o,,,,false,^chivo$,Spanish,,
Spanish-3-370-2,,Spanish,3-370,chivo; macho cabrío,macho_cabrío,m a tʃ o + k a β ɾ i o,,,,false,^macho_cabrío$,Spanish,,
Spanish-3-380-1,,Spanish,3-380,cabrito,cabrito,k a β ɾ i t o,,,,false,^cabrito$,Spanish,,
Spanish-3-410-1,,Spanish,3-410,caballo,caballo,k a β a ʎ o,,,,false,^caballo$,Spanish,,
Spanish-3-420-1,,Spanish,3-420,caballo padre; semental,caballo_padre,k a β a ʎ o + p a ð ɾ e,,,,false,^caballo_padre$,Spanish,,
Spanish-3-420-2,,Spanish,3-420,caballo padre; semental,semental,s e m e n t a l,,,,false,^semental$,Spanish,,
Spanish-3-440-1,,Spanish,3-440,yegua,yegua,ɟ ʝ e ɣ w a,,,,false,^yegua$,Spanish,,
Spanish-3-450-1,,Spanish,3-450,"potro, potrillo",potro,p o t ɾ o,,,,false,^potro$,Spanish,,
Spanish-3-450-2,,Spanish,3-450,"potro, potrillo",potrillo,p o t ɾ i ʎ o,,,,false,^potrillo$,Spanish,,
Spanish-3-460-1,,Spanish,3-460,asno; burro,asno,a s n o,,,,false,^asno$,Spanish,,
Spanish-3-460-2,,Spanish,3-460,asno; burro,burro,b u r o,,,,false,^burro$,Spanish,,
Spanish-3-470-1,,Spanish,3-470,mulo/ mula,mulo,m u l o,,,,false,^mulo$,Spanish,,
Spanish-3-470-2,,Spanish,3-470,mulo/ mula,mula,m u l a,,,,false,^mula$,Spanish,,
Spanish-3-500-1,,Spanish,3-500,ave,ave,a β e,,,,false,^ave$,Spanish,,
Spanish-3-520-1,,Spanish,3-520,gallo,gallo,g a ʎ o,,,,false,^gallo$,Spanish,,
Spanish-3-540-1,,Spanish,3-540,gallina,gallina,g a ʎ i n a,,,,false,^gallina$,Spanish,,
Spanish-3-550-1,,Spanish,3-550,pollo,pollo,p o ʎ o,,,,false,^pollo$,Spanish,,
Spanish-3-560-1,,Spanish,3-560,ganso,ganso,g a n s o,,,,false,^ganso$,Spanish,,
Spanish-3-570-1,,Spanish,3-570,pato; ánade,pato,p a t o,,,,false,^pato$,Spanish,,
Spanish-3-570-2,,Spanish,3-570,pato; ánade,ánade,a n a ð e,,,,false,^ánade$,Spanish,,
Spanish-3-580-1,,Spanish,3-580,nido,nido,n i ð o,,,,false,^nido$,Spanish,,
Spanish-3-581-1,,Spanish,3-581,pájaro; ave,pájaro,p a x a ɾ o,,,,false,^pájaro$,Spanish,,
Spanish-3-581-2,,Spanish,3-581,pájaro; ave,ave,a β e,,,,false,^ave$,Spanish,,
Spanish-3-582-1,,Spanish,3-582,gaviota,gaviota,g a β j o t a,,,,false,^gaviota$,Spanish,,
Spanish-3-583-1,,Spanish,3-583,garza,garza,g a ɾ θ a,,,,false,^garza$,Spanish,,
Spanish-3-584-1,,Spanish,3-584,águila,águila,a ɣ i l a,,,,false,^águila$,Spanish,,
Spanish-3-585-1,,Spanish,3-585,gavilán; halcón,gavilán,g a β i l a n,,,,false,^gavilán$,Spanish,,
Spanish-3-585-2,,Spanish,3-585,gavilán; halcón,halcón,a l k o n,,,,false,^halcón$,Spanish,,
Spanish-3-586-1,,Spanish,3-586,buitre,buitre,b w i t ɾ e,,,,false,^buitre$,Spanish,,
Spanish-3-591-1,,Spanish,3-591,murciélago,murciélago,m u ɾ θ j e l a ɣ o,,,,false,^murciélago$,Spanish,,
Spanish-3-592-1,,Spanish,3-592,loro; papagayo,loro,l o ɾ o,,,,false,^loro$,Spanish,,
Spanish-3-592-2,,Spanish,3-592,loro; papagayo,papagayo,p a p a ɣ a ʝ o,,,,false,^papagayo$,Spanish,,
Spanish-3-593-1,,Spanish,3-593,cuervo,cuervo,k w ɛ ɾ β o,,,,false,^cuervo$,Spanish,,
Spanish-3-594-1,,Spanish,3-594,paloma,paloma,p a l o m a,,,,false,^paloma$,Spanish,,
Spanish-3-596-1,,Spanish,3-596,lechuza; buho,lechuza,l e tʃ u θ a,,,,false,^lechuza$,Spanish,,
Spanish-3-596-2,,Spanish,3-596,lechuza; buho,buho,b u o,,,,false,^buho$,Spanish,,
Spanish-3-610-1,,Spanish,3-610,perro,perro,p ɛ r o,,,,false,^perro$,Spanish,,
Spanish-3-614-1,,Spanish,3-614,conejo,conejo,k o n e x o,,,,false,^conejo$,Spanish,,
Spanish-3-620-1,,Spanish,3-620,gato,gato,g a t o,,,,false,^gato$,Spanish,,
Spanish-3-622-1,,Spanish,3-622,zarigüeya,zarigüeya,θ a ɾ i ɣ w e ʝ a,,,,false,^zarigüeya$,Spanish,,
Spanish-3-630-1,,Spanish,3-630,"ratón, rata",ratón,r a t o n,,,,false,^ratón$,Spanish,,
Spanish-3-630-2,,Spanish,3-630,"ratón, rata",rata,r a t a,,,,false,^rata$,Spanish,,
Spanish-3-650-1,,Spanish,3-650,"pez, pescado",pez,p ɛ θ,,,,false,^pez$,Spanish,,
Spanish-3-650-2,,Spanish,3-650,"pez, pescado",pescado,p ɛ s k a ð o,,,,false,^pescado$,Spanish,,
Spanish-3-652-1,,Spanish,3-652,aleta,aleta,a l ɛ t a,,,,false,^aleta$,Spanish,,
Spanish-3-653-1,,Spanish,3-653,escama,escama,ɛ s k a m a,,,,false,^escama$,Spanish,,
Spanish-3-654-1,,Spanish,3-654,agalla,agalla,a ɣ a ʎ a,,,,false,^agalla$,Spanish,,
Spanish-3-655-1,,Spanish,3-655,valva,valva,b a l β a,,,,false,^valva$,Spanish,,
Spanish-3-661-1,,Spanish,3-661,tiburón,tiburón,t i β u ɾ o n,,,,false,^tiburón$,Spanish,,
Spanish-3-662-1,,Spanish,3-662,delfín,delfín,d ɛ l f i n,,,,false,^delfín$,Spanish,,
Spanish-3-663-1,,Spanish,3-663,ballena,ballena,b a ʎ e n a,,,,false,^ballena$,Spanish,,
Spanish-3-664-1,,Spanish,3-664,raya; pastinaca,raya,r a ʝ a,,,,false,^raya$,Spanish,,
Spanish-3-664-2,,Spanish,3-664,raya; pastinaca,pastinaca,p a s t i n a k a,,,,false,^pastinaca$,Spanish,,
Spanish-3-665-1,,Spanish,3-665,anguila de agua dulce,anguila_de_agua_dulce,a n g i l a + ð e + a ɣ w a + ð u l θ e,,,,false,^anguila_de_agua_dulce$,Spanish,,
Spanish-3-710-1,,Spanish,3-710,lobo,lobo,l o β o,,,,false,^lobo$,Spanish,,
Spanish-3-720-1,,Spanish,3-720,león,león,l e o n,,,,false,^león$,Spanish,,
Spanish-3-730-1,,Spanish,3-730,oso,oso,o s o,,,,false,^oso$,Spanish,,
Spanish-3-740-1,,Spanish,3-740,zorro,zorro,θ o r o,,,,false,^zorro$,Spanish,,
Spanish-3-750-1,,Spanish,3-750,venado; ciervo/a,venado,b e n a ð o,,,,false,^venado$,Spanish,,
Spanish-3-750-2,,Spanish,3-750,venado; ciervo/a,ciervo,θ j ɛ ɾ β o,,,,false,^ciervo$,Spanish,,
Spanish-3-750-3,,Spanish,3-750,venado; ciervo/a,a,a,,,,false,^a$,Spanish,,
Spanish-3-760-1,,Spanish,3-760,mono,mono,m o n o,,,,false,^mono$,Spanish,,
Spanish-3-770-1,,Spanish,3-770,elefante,elefante,e l e f a n t e,,,,false,^elefante$,Spanish,,
Spanish-3-780-1,,Spanish,3-780,camello,camello,k a m e ʎ o,,,,false,^camello$,Spanish,,
Spanish-3-810-1,,Spanish,3-810,insecto,insecto,i n s e k t o,,,,false,^insecto$,Spanish,,
Spanish-3-811-1,,Spanish,3-811,piojo,piojo,p j o x o,,,,false,^piojo$,Spanish,,
Spanish-3-812-1,,Spanish,3-812,liendre,liendre,l j e n d ɾ e,,,,false,^liendre$,Spanish,,
Spanish-3-813-1,,Spanish,3-813,pulga,pulga,p u l ɣ a,,,,false,^pulga$,Spanish,,
Spanish-3-814-1,,Spanish,3-814,ciempiés,ciempiés,θ j e m p j e s,,,,false,^ciempiés$,Spanish,,
Spanish-3-815-1,,Spanish,3-815,alacrán; escorpión,alacrán,a l a k ɾ a n,,,,false,^alacrán$,Spanish,,
Spanish-3-815-2,,Spanish,3-815,alacrán; escorpión,escorpión,ɛ s k o ɾ p j o n,,,,false,^escorpión$,Spanish,,
Spanish-3-816-1,,Spanish,3-816,cucaracha,cucaracha,k u k a ɾ a tʃ a,,,,false,^cucaracha$,Spanish,,
Spanish-3-817-1,,Spanish,3-817,hormiga,hormiga,o ɾ m i ɣ a,,,,false,^hormiga$,Spanish,,
Spanish-3-818-1,,Spanish,3-818,araɲa,araɲa,a ɾ a ɲ a,,,,false,^araɲa$,Spanish,,
